add --inputtype and --outputtype module parameters the ability to configure message conversion via parameters consider programatic configuration of data type channels values can be media type eg applicationjson or a java class name,0
remove xml rest endpoints the xml rest endpoints are not working correctly interfere with security are not used,0
http-client improvement userdefinedheaderprefix currently you cannot suppress or change the x- prefix on user-defined headers see httpstackoverflowcomquestions28118990passing-http-request-header-to-restapi-from-springxd-using-http-client-processor2815329128153291 add userdefinedheaderprefix property,0
implement list method on tapcontroller,0
splunk module is broken splunk sink module doesnt work at all it throws javalangverifyerror exception like following nested exception is javalangverifyerror class orgspringframeworkintegrationsplunkoutboundsplunkoutboundchanneladapter overrides final method oninitv this is because splunkoutputchanneladapter refers old spring integration jar but recent abstractreplyproducingmessagehandler which splunkoutputchanneladapter extends set final to oninit method hence it doesnt work splunkoutboundchanneladapter should be fixed to not override oninit method and replace the jar file spring-integration-splunk-100m1jar,0
change default container port from 9000 to something else change the default port since it conflicts with the default port for the http source,0
update dependencies to latest spring io platform versions httpsgithubcomspring-projectsgradle-pluginstreemasterspring-io-plugin is the starting point to introduce the appropriate plugin to check for the correct dependencies,0
as a user i should not be allowed to create a custom module with a reserved keywords so that i it will avoid confusions from seeing duplicate strings in deployment manifest example we would like to avoid a custom module name of producer to eliminate the confusion below code xdstream deploy --name test1 --properties moduleproducerproducerdeliverymode persistentmodulelogcriteriagroupscontainsgroup1 code list of available reserved keywordshttpsgithubcomspring-projectsspring-xdwikideploymentdeployment-properties,4
support json to object register a json to object converter in the defaultcontenttypeawareconverterregistry currently we only support object to json but not the other way this may or may not work for an arbitrary object but is useful in many cases,0
update master environment for 20 ci acceptance tests,0
add way to provide module config options for xd on yarn there seems to be some intersection with the work for this issue and the rationalization of how module properties are handled there will be changes to configurationproperty management support such that each module source sink etc will be able to also be overridden in spring-xdyml or wherever -dspringconfiglocation points to the hdfs sink module for example will have default values based on its optionsmetadata and will be of the form typemoduleoption that means in the configuration for hdfsxml sink there would be a config section such as codexml configuration fsdefaultnamesinkhdfshdfs mapredjobtrackersinkhdfshdjt yarnresourcemanageraddresssinkhdfshdrm mapreduceframeworknamesinkhdfsmrfw configuration code with default values defined by a hdfssinkoptionsmetadata class the hdfsxml module file would not contain any references to a properties file a file specified by -dspringconfiglocation could override the values in a config section such as sink hdfs hdfs hdfsfoobarhost8020 hdjt 101231231239000 etc,0
as a user id like flo graphs as screenshots while referring to the batch dsl so it will be easy for me to relate to concepts,1
create module options metadata for ootb jobs,0
composed modules cant have duplicate processors code xdmodule compose foo --definition time --fixeddelay5 t1transform --expressionpayloada t2transform --expressionpayloadtouppercase code produces 2016-05-02 172720aa - the first transform is applied twice,0
as a developer id like to add load generator source module so that i could use it for performance testing use-cases,3
issues with custom modules when using module configuration springxd seems to think that a module exists if there is a module configuration present there is also an issue of having to restart the node when theres been a problem with uploadingremoving a module when using springxd in single node on windows i uploaded a custom module and then added a folder and property file for it in the module configuration directory as specified in the documentation when i went to delete the module using the command in the springxd admin console it would say that it was successfull but when then listing the modules it would still be listed if i tried to upload a new version of that same module i would get an error stating that module already existed with the same name i would check the custom modules directory and my jar would not be there i would then have to manually delete the module configuration directory and restart springxd before being able to upload a new module having to replace my module configuration each time seems like there are three things wrong here should the presence of a module configuration alone inform springxd of a modules existence should one have to delete a module configuration before uploading a new version of the module when getting module deletionupload errors should one have to restart spring xd node to get it to allow the upload again,0
partition jobs jdbchdfs are running in sequence the jdbchdfs jobs that are partitioned are running in sequence rather than in parallel our expectation with partition jobs is that they run in parallel job configuration is jdbchdfs --driverclassnameoraclejdbcoracledriver --urljdbcoraclethin --username --password --validationqueryselect currenttimestamp from dual --tablenamehzorganizationprofiles --columnsorganizationprofileid versionnumber --partitions10 --partitioncolumnorganizationprofileid --directoryingestsourceoracle11iarhzorganizationprofiles --filenamehzorganizationprofiles --fileextensioncsv --delimiter --commitinterval10000 --rollover262144000 --dateformatyyyy-mmm-dd --partitionresultstimeout1800000 --testonborrowfalse,0
document json quoting behavior in shell this may be an issue following the searchreplace from curl to shell but for example this documentation line does not work http post --target httplocalhost9000 --data symbolvmwprice7204 the backslash prior to quote is left in the payload and hence jackson chokes on it we need clear rules about quoting at the shell level,0
tuplebuilderfromstring should not overwrite original id and timestamp fields when converting a json string to a tuple the json may contain id this method should handle this same with timestamp,0
nonodeexception for job creation the following exception was encountered by a few parties for example httpsgopivotal-comsocialcastcommessages21678398 noformat error leaderselector-0 leaderleaderselector - the leader threw an exception orgapachezookeeperkeeperexceptionnonodeexception keepererrorcode nonode for xddeploymentsjobsnnnnmodules orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava111 orgapachezookeeperkeeperexceptioncreatekeeperexceptionjava51 orgapachezookeeperzookeepergetchildrenzookeeperjava1586 orgapachecuratorframeworkimpsgetchildrenbuilderimpl3callgetchildrenbuilderimpljava214 orgapachecuratorframeworkimpsgetchildrenbuilderimpl3callgetchildrenbuilderimpljava203 orgapachecuratorretryloopcallwithretryretryloopjava107 orgapachecuratorframeworkimpsgetchildrenbuilderimplpathinforegroundgetchildrenbuilderimpljava199 orgapachecuratorframeworkimpsgetchildrenbuilderimplforpathgetchildrenbuilderimpljava191 orgapachecuratorframeworkimpsgetchildrenbuilderimplforpathgetchildrenbuilderimpljava38 orgspringframeworkxddirtserverjobdeploymentlistenerrecalculatejobstatesjobdeploymentlistenerjava197 orgspringframeworkxddirtserverdeploymentsupervisorleaderlistenertakeleadershipdeploymentsupervisorjava389 orgapachecuratorframeworkrecipesleaderleaderselectorwrappedlistenertakeleadershipleaderselectorjava536 orgapachecuratorframeworkrecipesleaderleaderselectordoworkleaderselectorjava398 orgapachecuratorframeworkrecipesleaderleaderselectordoworkloopleaderselectorjava443 orgapachecuratorframeworkrecipesleaderleaderselectoraccess100leaderselectorjava63 orgapachecuratorframeworkrecipesleaderleaderselector2callleaderselectorjava244 orgapachecuratorframeworkrecipesleaderleaderselector2callleaderselectorjava238 javautilconcurrentfuturetaskrunfuturetaskjava266 javautilconcurrentexecutorsrunnableadaptercallexecutorsjava511 javautilconcurrentfuturetaskrunfuturetaskjava266 javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava1142 javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava617 javalangthreadrunthreadjava745 noformat no specific details on reproducing yet although the socialcast thread indicates quote i only hit this when i have tried to deploy a job that fails deployment the first time quote,0
allow arbitrary headers to be set in http-client processor see httpstackoverflowcomquestions26880903using-mappedrequestheaders-in-spring-xd,0
create test with jdbc sink and initializedbfalse see httpsgithubcomspring-projectsspring-xdblobmastersrctestscriptsjdbctestsl96 and httpsgithubcomspring-projectsspring-xdblobmastersrctestscriptsjdbctestsl64 the second assert has initializedbfalse and so there are double the number of rows running the job a second time,0
consolidate rest endpoints for batch resources under jobs currently we have batch and jobs everything should move to jobs see httpsgithubcomspring-projectsspring-xdwikirest-api for details,0
defaultmoduleoptionsresolver to use parent classloader to load options metadata classes there are cases where it would be required to load the options metadata classes from the parent classloader first than the modules parentlasturlclassloader it would be nice to have a configuration option in defaultmoduleoptionsresolver to set which classloader to use,0
deploy-working-dir is set to to root directory when container is started as service when spring xd is started as a service using service spring-xd-container start the deploy-working-dir in gemfire module is resolved to the top-most directory on linux this directory is not writable by spring-xd user under which the process is executed when a stream using gemfire is created eg stream create --name gftest --definition time gemfire-json-server following exception will be thrown code error 20150324 155520798 gmt deploymentspathchildrencache-0 tid0x34 error when attempting to deploy jar files on load javaioioexception unable to write to deploy directory comgemstonegemfireinternaljardeployerverifywritabledeploydirectoryjardeployerjava589 comgemstonegemfireinternaljardeployerloadpreviouslydeployedjarsjardeployerjava68 comgemstonegemfireinternalcachegemfirecacheimplinitgemfirecacheimpljava839 comgemstonegemfireinternalcachegemfirecacheimplcreategemfirecacheimpljava620 comgemstonegemfirecacheclientclientcachefactorybasiccreateclientcachefactoryjava207 comgemstonegemfirecacheclientclientcachefactorycreateclientcachefactoryjava162 orgspringframeworkdatagemfireclientclientcachefactorybeancreatecacheclientcachefactorybeanjava93 orgspringframeworkdatagemfirecachefactorybeaninitcachefactorybeanjava271 orgspringframeworkdatagemfirecachefactorybeangetobjectcachefactorybeanjava455 orgspringframeworkdatagemfirecachefactorybeangetobjectcachefactorybeanjava77 orgspringframeworkbeansfactorysupportfactorybeanregistrysupportdogetobjectfromfactorybeanfactorybeanregistrysupportjava168 orgspringframeworkbeansfactorysupportfactorybeanregistrysupportgetobjectfromfactorybeanfactorybeanregistrysupportjava103 orgspringframeworkbeansfactorysupportabstractbeanfactorygetobjectforbeaninstanceabstractbeanfactoryjava1517 orgspringframeworkbeansfactorysupportabstractbeanfactorydogetbeanabstractbeanfactoryjava251 orgspringframeworkbeansfactorysupportabstractbeanfactorygetbeanabstractbeanfactoryjava194 orgspringframeworkbeansfactorysupportbeandefinitionvalueresolverresolvereferencebeandefinitionvalueresolverjava351 orgspringframeworkbeansfactorysupportbeandefinitionvalueresolverresolvevalueifnecessarybeandefinitionvalueresolverjava108 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryapplypropertyvaluesabstractautowirecapablebeanfactoryjava1469 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactorypopulatebeanabstractautowirecapablebeanfactoryjava1214 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactorydocreatebeanabstractautowirecapablebeanfactoryjava537 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactorycreatebeanabstractautowirecapablebeanfactoryjava476 orgspringframeworkbeansfactorysupportabstractbeanfactory1getobjectabstractbeanfactoryjava303 orgspringframeworkbeansfactorysupportdefaultsingletonbeanregistrygetsingletondefaultsingletonbeanregistryjava230 orgspringframeworkbeansfactorysupportabstractbeanfactorydogetbeanabstractbeanfactoryjava299 orgspringframeworkbeansfactorysupportabstractbeanfactorygetbeanabstractbeanfactoryjava194 orgspringframeworkbeansfactorysupportdefaultlistablebeanfactorypreinstantiatesingletonsdefaultlistablebeanfactoryjava743 orgspringframeworkcontextsupportabstractapplicationcontextfinishbeanfactoryinitializationabstractapplicationcontextjava757 orgspringframeworkcontextsupportabstractapplicationcontextrefreshabstractapplicationcontextjava480 orgspringframeworkbootspringapplicationrefreshspringapplicationjava691 orgspringframeworkbootspringapplicationrunspringapplicationjava321 orgspringframeworkbootbuilderspringapplicationbuilderrunspringapplicationbuilderjava139 orgspringframeworkxdmodulecoresimplemoduleinitializesimplemodulejava214 orgspringframeworkxddirtmodulemoduledeployerdodeploymoduledeployerjava217 orgspringframeworkxddirtmodulemoduledeployerdeploymoduledeployerjava200 orgspringframeworkxddirtserverdeploymentlistenerdeploymoduledeploymentlistenerjava363 orgspringframeworkxddirtserverdeploymentlistenerdeploystreammoduledeploymentlistenerjava332 orgspringframeworkxddirtserverdeploymentlisteneronchildaddeddeploymentlistenerjava179 orgspringframeworkxddirtserverdeploymentlistenerchildeventdeploymentlistenerjava147 orgapachecuratorframeworkrecipescachepathchildrencache5applypathchildrencachejava509 orgapachecuratorframeworkrecipescachepathchildrencache5applypathchildrencachejava503 orgapachecuratorframeworklistenlistenercontainer1runlistenercontainerjava92 comgooglecommonutilconcurrentmoreexecutorssamethreadexecutorserviceexecutemoreexecutorsjava297 orgapachecuratorframeworklistenlistenercontainerforeachlistenercontainerjava83 orgapachecuratorframeworkrecipescachepathchildrencachecalllistenerspathchildrencachejava500 orgapachecuratorframeworkrecipescacheeventoperationinvokeeventoperationjava35 orgapachecuratorframeworkrecipescachepathchildrencache10runpathchildrencachejava762 javautilconcurrentexecutorsrunnableadaptercallexecutorsjava471 javautilconcurrentfuturetaskrunfuturetaskjava262 javautilconcurrentexecutorsrunnableadaptercallexecutorsjava471 javautilconcurrentfuturetaskrunfuturetaskjava262 javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava1145 javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava615 javalangthreadrunthreadjava745 code deploy-working-dir should be set to a directory which writable by spring-xd user maybe javaiotmpdir,0
automate provisioning story for xd,0
as a user id like to refer to documentation in wiki so that i can setup and configure kafka as a message bus as recommended,2
add integration tests for spel and groovy based routing,0
exception in a tap will stop the tapped stream from sinking data exception in a tap will stop the tapped stream from sinking data h2 background running xd-singlenode we experienced this when streaming data from a rabbit queue to hdfs the stream was tapped and we had a groovy processor on the tap stream any exceptions in the processor stopped the main stream from writing data to the hdfs sink h2 steps to reproduce 1 create a groovy script that throws an exception in modulesprocessorscriptsexceptionthrowergroovy code below code custom processor to be wired into a tap to throw an exception throw new runtimeexceptionerror from processor code 2 create a sample main stream code xdstream create --name ticktock --definition time log --deploy code 3 tail the log to confirm the data is going to the sink we see sinkticktock appearing in the log as expected 4 add a tap to the stream that will throw an exception code xdstream create --name extap --definition tapstreamticktock script --locationexceptionthrowergroovy log --deploy code 5 tail the log and we see that there are no more sinkticktock strings being logged looks like the main stream is no longer sending messages to the sink,0
refactor use of getcontainerhostforsource in integration tests some cleanup to make the tests a bit easer to read,0
update to spring batch 30 release,0
temp files for stream create not being cleaned during testing for spring xd for pivotalcf we create deploy use undeploy and destroy many streams each stream generates tmp directories i think 2 one for source one for sink in the xd-admin vms tmp directory eg noformat dummy-module4635787551932601017sinkredis dummy-module252960009195893204sourcehttp noformat these tmp directories are not being cleared up so our system has hit the inode limit of 32768 files for a volume noformat filesystem inodes iused ifree iuse mounted on devloop0 32768 32768 0 100 tmp noformat this causes a java ioexception the immediately relevant part of which appears to be noformat caught exception while handling a request feb 18 090606 108530142-2 xd-admin-partition-defaultazguid-0 javalangruntimeexception javaioioexception no space left on device feb 18 090606 108530142-2 xd-admin-partition-defaultazguid-0 at orgspringframeworkxdmodulemoduledefinitionsdummymoduledefinitionsjava81 noformat this causes the test system to fail entirely,0
add file source and sink modules,0
rename controllers to have pluralized named eg jobscontroller see implementation used for steams and apply to jobs taps triggers,0
ui the user can view progress information about a given step,0
jdbc source acceptance tests,0
add twitter search module tests acceptance tests,0
as a developer id like to update to spring hadoop 220 ga release so i can leverage the latest improvements,1
improve user experience when redis is not running redis is not running we get a nasty stacktrace code devgitspring-xddistspring-xdxdbin master xd-container 130529 161715 info supportclasspathxmlapplicationcontext refreshing orgspringframeworkcontextsupportclasspathxmlapplicationcontext851052d startup date wed may 29 161715 edt 2013 root of context hierarchy 130529 161716 info xmlxmlbeandefinitionreader loading xml bean definitions from class path resource meta-infspringlauncherxml 130529 161716 info xmlxmlbeandefinitionreader loading xml bean definitions from class path resource meta-infspringredisxml 130529 161717 info supportdefaultlistablebeanfactory pre-instantiating singletons in orgspringframeworkbeansfactorysupportdefaultlistablebeanfactory4934ce4a defining beans orgspringframeworkcontextsupportpropertysourcesplaceholderconfigurer0redisconnectionfactoryorgspringframeworkxddirtlauncherrediscontainerlauncher0 root of factory hierarchy 130529 161717 info supportdefaultlistablebeanfactory destroying singletons in orgspringframeworkbeansfactorysupportdefaultlistablebeanfactory4934ce4a defining beans orgspringframeworkcontextsupportpropertysourcesplaceholderconfigurer0redisconnectionfactoryorgspringframeworkxddirtlauncherrediscontainerlauncher0 root of factory hierarchy exception in thread main orgspringframeworkbeansfactorybeancreationexception error creating bean with name redisconnectionfactory defined in class path resource meta-infspringredisxml invocation of init method failed nested exception is comlambdaworksredisredisexception unable to connect orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryinitializebeanabstractautowirecapablebeanfactoryjava1488 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactorydocreatebeanabstractautowirecapablebeanfactoryjava524 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactorycreatebeanabstractautowirecapablebeanfactoryjava461 orgspringframeworkbeansfactorysupportabstractbeanfactory1getobjectabstractbeanfactoryjava295 orgspringframeworkbeansfactorysupportdefaultsingletonbeanregistrygetsingletondefaultsingletonbeanregistryjava223 orgspringframeworkbeansfactorysupportabstractbeanfactorydogetbeanabstractbeanfactoryjava292 orgspringframeworkbeansfactorysupportabstractbeanfactorygetbeanabstractbeanfactoryjava194 orgspringframeworkbeansfactorysupportdefaultlistablebeanfactorypreinstantiatesingletonsdefaultlistablebeanfactoryjava626 orgspringframeworkcontextsupportabstractapplicationcontextfinishbeanfactoryinitializationabstractapplicationcontextjava932 orgspringframeworkcontextsupportabstractapplicationcontextrefreshabstractapplicationcontextjava479 orgspringframeworkcontextsupportclasspathxmlapplicationcontextinitclasspathxmlapplicationcontextjava139 orgspringframeworkcontextsupportclasspathxmlapplicationcontextinitclasspathxmlapplicationcontextjava83 orgspringframeworkxddirtlauncherrediscontainerlaunchermainrediscontainerlauncherjava68 orgspringframeworkxdcontainermainmaincontainermainjava68 caused by comlambdaworksredisredisexception unable to connect comlambdaworksredisredisclientconnectredisclientjava176 comlambdaworksredisredisclientconnectasyncredisclientjava139 orgspringframeworkdataredisconnectionlettucelettuceconnectionfactoryinitconnectionlettuceconnectionfactoryjava108 orgspringframeworkdataredisconnectionlettucelettuceconnectionfactoryafterpropertiessetlettuceconnectionfactoryjava86 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryinvokeinitmethodsabstractautowirecapablebeanfactoryjava1547 orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryinitializebeanabstractautowirecapablebeanfactoryjava1485 13 more caused by javanetconnectexception connection refused localhost1270016379 sunniochsocketchannelimplcheckconnectnative method sunniochsocketchannelimplfinishconnectsocketchannelimpljava599 orgjbossnettychannelsocketnionioclientbossconnectnioclientbossjava150 orgjbossnettychannelsocketnionioclientbossprocessselectedkeysnioclientbossjava105 orgjbossnettychannelsocketnionioclientbossprocessnioclientbossjava79 orgjbossnettychannelsocketnioabstractnioselectorrunabstractnioselectorjava312 orgjbossnettychannelsocketnionioclientbossrunnioclientbossjava42 javautilconcurrentthreadpoolexecutorworkerruntaskthreadpoolexecutorjava895 javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava918 javalangthreadrunthreadjava680 code i think it would be helpful to provide users with some helpful advice eg redis does not seem to be running at localhost1270016379 did you start or install redis please see for further help httpfoobar,0
add a processor for restful webservices offers the functionality to make http request to a web service ie outbound http gateway example implementations stream create --name foo --definition trigger rest --reply-timeout1 --urlhttpearthquakeusgsgovearthquakesfeedgeojsonalldaylog stream create --name foos --definition trigger --payloadlat340567006lon-8434368810000001siteallsmap1searchresultroswell2c20ga20300762c20usauktzawsg1dd rest --urlhttpforecastweathergovmapclickphp log,0
provide an option --deletetrue on the file source provide an option --deletetrue on the file source if the file reading is not ref an option --deletetrue will remove the file once it was read,0
update to spring batch admin 130rc1,0
create rest api for getting information on a given job instance,0
add filepollhdfs acceptance tests,0
create rest api for restarting a specific job instance functionality adopted from spring-batch admin should include springmvc test framework style tests post batchjobsjobnamejobinstanceidexecutions - restart a specific job instance,0
as a s-c-d developer id like to have module unregister shell command so i can unregister an existing module from the moduleregistry,2
deployed modules are not redeployed properly once the container come back online deployed component s are not deployed to the containers that failed and restarted we have 3 containers and 3 jobs where all jobs are deployed evenly one job per container however when two of the containers fail and come back up we end up with 3 jobs on 1 container see attached document for detail,0
boot upgrade caused test failures springgroovytemplatecheck-template-locationfalse must now be set in the properties file,0
add ability to launch job composition h2 narrative verify that the job launch works as we expect for the composed job,0
create ec2 ami for single-node install of apache hadoop 121,0
attempt to compose a module with same nametype as existing should fail as per discussion any attempt to create something that would collide with existing should fail ii attempt to create a composed module with same name as an already existing not composed module with same type should fail eb mf should work and shadow previous module from now on iii attempt to create a composed module with same name as an already existing composed module with same type should fail eb mf should work and shadow previous module from now on should work and retroactively change definitions of streams with that module,0
as a user id like to define security definitions so that i can configure entity rest api specific grouprole access policies,5
log version number in log files when answering support questions the first step is to determine what version of the software the customer is using this question can be easily answered if we log the version as one of the fields in the log file for example noformat 104421212 102build-snapshot info deploymentsupervisorcachelistener-0 servercontainerlistener - container arrived containername431baa56-b23b-48fc-b37d-18b52231e799 attributesip19216825177 hostpatrick-peralta-macbook-prolocal groups pid38004 id431baa56-b23b-48fc-b37d-18b52231e799 noformat this way when we receive log snippets initial support inquires rarely include the entire log file we can immediately determine if the issue has already been fixed in a later release,0
bootstrap project for xd aws installer create a spring application context xml or java dealers choice use xd eclipse code format policy create source package structure create test package structure gradle build jclouds and spring deps,0
interface to capture required data for state calculation when the state of all the individual modules for a stream are collected these states need to be examined in order to determine what the overall stream state is these should be fed into an interface that can potentially be pluggable to handle all of the edge casesscenarios that may arise one possibility is noformat public interface deploymentunitstatecalculator deploymentunitstate calculatedeploymentunit deploymentunit moduledeploymentpropertiesprovider provider collectionmodulestate modulestates noformat,0
as a user id like to have spring core upgraded to 411 milestone so that i can benefit from performance improvements associated with compiled spel and other enhancements,3
support pagination in list command for jobs see xd-477,0
no indication of failure in shell when deploying job referencing nonexistent trigger i see the following output on the shell if i create a job and reference a non-existent trigger theres a big stack trace in the server log but nothing on the shell side indicating failure a subsequent jobs list also shows the job the same thing happens if i deploy an undeployed job after deleting its associated trigger job create --name helloworldjob --definition myjob --triggernonexistenttrigger successfully created and deployed job helloworldjob,0
document partitioning through deployment properties as an s-c-d user id like to have documentation on deployment manifest so i could refer to the relevant bits on partitions id like to understand how streams withe,0
as a user i would like to use fsuri file to use hadoop localfilesystem instead of a running cluster in my use case my data scientist team requested to provide me a local csv of data that is being loaded using jdbchdfs job the quickest way to solve this was to change the fsuri to file and it should have just worked this will work alright for singlenode setups for multiple containers hosted on multiple machines will split the file across different machines - but then i believe it is fair to assume that the developer must know what he is doing,1
as a developer id like to add documentation on escape quotes so when someone using sqoop job can double escape n instead of sending quotes n to successfully submit the job,1
more dsl work hooking up stream directory following stream parsing there is now a stream resolution stage that chases down substream references and fills in parameterization the lookup of streams is done through implementors of the streamlookupenvironment interface currently the parser implements this itself but it is really a job for the stream directory the parser implementation doesnt know about stream deletions for example so may still resolve streams that no longer exist,0
re-enable jshint during grunt build jshint should be enabled in grunt build there are few minor issues and needs to be fixed,0
tests are failing due to change in jmx endpoint data need to update the jackson parser,0
add logging to zookeepercontainerrepository occasional ci test build failures quote caused by javalangillegalstateexception container cache not initialized likely as a result of a zookeeper connection error orgspringframeworkutilassertstateassertjava385 orgspringframeworkxddirtcontainerstorezookeepercontainerrepositoryensurecachezookeepercontainerrepositoryjava184 orgspringframeworkxddirtcontainerstorezookeepercontainerrepositoryfindonezookeepercontainerrepositoryjava263 quote eg httpsbuildspringiobrowsexd-jdk8-job1-1514 add logging to ensurecache eg in childevent and closecache to log that the cache was closed it appears thats the only way the cache not initialized message can be emitted,0
solve cp issues for the rabbit messagebus rabbit message bus is throwing quote 101404678 110snap info deploymentsupervisor-0 serverstreamdeploymentlistener - deployment status for stream foo deploymentstatusstatefailederrorsorgspringframeworkamqpuncategorizedamqpexception javalangillegalargumentexception interface orgspringframeworkamqprabbitlistenersimplemessagelistenercontainercontainerdelegate is not visible from class loader at orgspringframeworkamqprabbitsupportrabbitexceptiontranslatorconvertrabbitaccessexceptionrabbitexceptiontranslatorjava66 at orgspringframeworkamqprabbitconnectionrabbitaccessorconvertrabbitaccessexceptionrabbitaccessorjava110 at orgspringframeworkamqprabbitlistenerabstractmessagelistenercontainerinitializeabstractmessagelistenercontainerjava426 at orgspringframeworkamqprabbitlistenerabstractmessagelistenercontainerafterpropertiessetabstractmessagelistenercontainerjava385 at orgspringframeworkxddirtintegrationrabbitrabbitmessagebusdoregisterconsumerrabbitmessagebusjava367 at orgspringframeworkxddirtintegrationrabbitrabbitmessagebusbindconsumerrabbitmessagebusjava308 at orgspringframeworkxddirtpluginsabstractmessagebusbinderpluginbindmessageconsumerabstractmessagebusbinderpluginjava183 at orgspringframeworkxddirtpluginsabstractmessagebusbinderpluginbindconsumerandproducersabstractmessagebusbinderpluginjava138 at orgspringframeworkxddirtpluginsstreamstreampluginpostprocessmodulestreampluginjava73 at orgspringframeworkxddirtmodulemoduledeployerpostprocessmodulemoduledeployerjava238 at orgspringframeworkxddirtmodulemoduledeployerdodeploymoduledeployerjava218 at orgspringframeworkxddirtmodulemoduledeployerdeploymoduledeployerjava200 at orgspringframeworkxddirtserverdeploymentlistenerdeploymoduledeploymentlistenerjava363 at orgspringframeworkxddirtserverdeploymentlistenerdeploystreammoduledeploymentlistenerjava332 at orgspringframeworkxddirtserverdeploymentlisteneronchildaddeddeploymentlistenerjava179 at orgspringframeworkxddirtserverdeploymentlistenerchildeventdeploymentlistenerjava147 at orgapachecuratorframeworkrecipescachepathchildrencache5applypathchildrencachejava509 at orgapachecuratorframeworkrecipescachepathchildrencache5applypathchildrencachejava503 at orgapachecuratorframeworklistenlistenercontainer1runlistenercontainerjava92 at comgooglecommonutilconcurrentmoreexecutorssamethreadexecutorserviceexecutemoreexecutorsjava297 at orgapachecuratorframeworklistenlistenercontainerforeachlistenercontainerjava83 at orgapachecuratorframeworkrecipescachepathchildrencachecalllistenerspathchildrencachejava500 at orgapachecuratorframeworkrecipescacheeventoperationinvokeeventoperationjava35 at orgapachecuratorframeworkrecipescachepathchildrencache10runpathchildrencachejava762 at javautilconcurrentexecutorsrunnableadaptercallexecutorsjava471 at javautilconcurrentfuturetaskrunfuturetaskjava262 at javautilconcurrentexecutorsrunnableadaptercallexecutorsjava471 at javautilconcurrentfuturetaskrunfuturetaskjava262 at javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava1145 at javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava615 at javalangthreadrunthreadjava745 caused by javalangillegalargumentexception interface orgspringframeworkamqprabbitlistenersimplemessagelistenercontainercontainerdelegate is not visible from class loader at javalangreflectproxyproxyclassfactoryapplyproxyjava616 at javalangreflectproxyproxyclassfactoryapplyproxyjava592 at javalangreflectweakcachefactorygetweakcachejava244 at javalangreflectweakcachegetweakcachejava141 at javalangreflectproxygetproxyclass0proxyjava455 at javalangreflectproxynewproxyinstanceproxyjava738 at orgspringframeworkaopframeworkjdkdynamicaopproxygetproxyjdkdynamicaopproxyjava121 at orgspringframeworkaopframeworkjdkdynamicaopproxygetproxyjdkdynamicaopproxyjava111 at orgspringframeworkaopframeworkproxyfactorygetproxyproxyfactoryjava96 at orgspringframeworkamqprabbitlistenersimplemessagelistenercontainerinitializeproxysimplemessagelistenercontainerjava586 at orgspringframeworkamqprabbitlistenersimplemessagelistenercontainerdoinitializesimplemessagelistenercontainerjava612 at orgspringframeworkamqprabbitlistenerabstractmessagelistenercontainerinitializeabstractmessagelistenercontainerjava424 28 more quote,0
xd config home should use xdconfiglocation if this is set if xdconfiglocation is set then xd runtimes xdconfighome should use that otherwise they point to two different paths,0
test integration with jboss queue message i am new to spring xd i want to read the jboss queue message and then want to write it into text file by using stream create comment ie stream create --name test-log --definition jms file --deploy i am trying to configure the spring-xd-100m6xdmodulescommonjms-jbossmq-infrastructure-contextxml to invoke the jboss queue and read the queue message can you help me to do the configuration and resolve my objective,0
enable configuration of replication factor on the kafka message bus the field exists and it is referred to in applicationyml but it does not have a setter and the bus will always use the configured default which is 1,0
as a spring xd developer id like to move jdbc module from xd to s-c-s repo so i can use it as source to build streaming pipeline,2
as a user id like to use the gf source along with native gf authentication enabled so i can consume data from gf in a secured way id like to refer to documentation on where the gf specific native and security properties needs configured see this sc posthttpsgopivotal-comsocialcastcommessages24377202 for more details,1
as a user id like to have the option to version the custom modules so i can evolve the custom module fragments in increments and be able to roll-out upgrades seamlessly,4
